name1,name2,C.ij.bray,E.ij.bray,ST.ij.bray,NST.ij.bray,MST.ij.bray
CXD_1613_FDSW210423245-1r,DD1_FDSW220008388-1r,0.3490655,0.385881944,0.943440632,0.965646981,0.853428311
DD5_FDSW220008392-2r,DD3_FDSW220008390-2r,0.7935502,0.365117731,0.460106658,-0.564497924,0.149616602
DD7_FDSW220008394-1r,DD3_FDSW220008390-2r,0.7824146,0.362649739,0.463500731,-0.553752924,0.158234802
DD9_FDSW220008396-1r,DD3_FDSW220008390-2r,0.8233838,0.363184514,0.441087757,-0.624708206,0.12233252
DD11_FDSW220008398-1r,DD3_FDSW220008390-2r,0.8191361,0.363384545,0.443619254,-0.616693962,0.12603324
DD13_FDSW220008400-2r,DD3_FDSW220008390-2r,0.7784002,0.368133261,0.472935723,-0.523883508,0.165861653
DD15_FDSW220008402-2r,DD3_FDSW220008390-2r,0.754402,0.355506627,0.471242954,-0.529242496,0.179577218
DY2_FDME210438600-1b,DD3_FDSW220008390-2r,0.0150247,0.31678084,0.693640907,0.174827801,0.032898917
DY3_FDME210438601-1r,DD3_FDSW220008390-2r,0.1059192,0.187187719,0.909103832,0.8569431,0.51441169
DY6_FDME210438604-1r,DD3_FDSW220008390-2r,0.0071108,0.303631115,0.701356088,0.199252621,0.016425204
DY7_FDME210438605-1r,DD3_FDSW220008390-2r,0.0023712,0.275922757,0.725798255,0.276631949,0.006237299
DY10_FDME210438608-1r,DD3_FDSW220008390-2r,0.0088218,0.332853045,0.673084775,0.109750934,0.017839162
DY11_FDME210438609-1r,DD3_FDSW220008390-2r,0.0087419,0.292269786,0.713971683,0.239191236,0.021355164
DY13_FDME210438611-1b,DD3_FDSW220008390-2r,0.001336,0.22921108,0.771820071,0.422328406,0.004498699
DY15_FDME210438613-1r,DD3_FDSW220008390-2r,0.0026945,0.281834156,0.72010617,0.258611871,0.006884638
LYG1_FDME210455382-1r,DD3_FDSW220008390-2r,0.3690213,0.403085345,0.946013954,0.973793637,0.86606795
LYG3_FDME210455384-1r,DD3_FDSW220008390-2r,0.3723551,0.394247493,0.965119779,1.034279106,0.911527096
LYG5_FDME210455386-1r,DD3_FDSW220008390-2r,0.3462775,0.376214783,0.954204907,0.999724661,0.878274072
LYG6_FDME210455387-1r,DD3_FDSW220008390-2r,0.4634789,0.402465781,0.868358368,0.727950586,0.779691894
LYG7_FDME210455388-1r,DD3_FDSW220008390-2r,0.4542943,0.39898927,0.878261668,0.759302579,0.797443995
LYG11_FDME210455392-2r,DD3_FDSW220008390-2r,0.2637479,0.283901889,0.972626239,1.058043153,0.903580209
LYG13_FDME210455394-1a,DD3_FDSW220008390-2r,0.3634985,0.369076244,0.991236872,1.116960935,0.976256593
LYG15_FDME210455396-1a,DD3_FDSW220008390-2r,0.2749288,0.189075981,0.68772708,0.156105732,0.614917165
NB1_FDME210455352-1r,DD3_FDSW220008390-2r,0.1429981,0.396780089,0.703872314,0.207218523,0.25367302
NB2_FDME210455353-1r,DD3_FDSW220008390-2r,0.0778316,0.377816947,0.674695699,0.114850819,0.138989651
NB4_FDME210455355-1r,DD3_FDSW220008390-2r,0.1274651,0.404259816,0.682769462,0.140410842,0.215280556
NB6_FDME210455357-1r,DD3_FDSW220008390-2r,0.134896,0.410796057,0.68107874,0.135058334,0.223650632
NB7_FDME210455358-1r,DD3_FDSW220008390-2r,0.1365839,0.396427164,0.699052098,0.191958621,0.240849444
NB11_FDME210455362-1b,DD3_FDSW220008390-2r,0.1202975,0.413148838,0.667101846,0.090810102,0.194241583
NB12_FDME210455363-1r,DD3_FDSW220008390-2r,0.1144658,0.41489915,0.660732075,0.0706446,0.182288215
NB15_FDME210455366-1r,DD3_FDSW220008390-2r,0.098372,0.399673422,0.665825128,0.08676825,0.163880173
SY1_FDME210455397-2a,DD3_FDSW220008390-2r,0.0023727,0.196642841,0.805267818,0.528217713,0.009716392
SY3_FDME210455399-2a,DD3_FDSW220008390-2r,0.0051318,0.26539316,0.738396142,0.3165145,0.014278067
SY7_FDME210455403-2a,DD3_FDSW220008390-2r,0.005343,0.283097113,0.720753875,0.260662384,0.013603063
SY9_FDME210455405-2a,DD3_FDSW220008390-2r,0.0032122,0.290459779,0.711826751,0.232400781,0.007872105
SY11_FDME210455407-1r,DD3_FDSW220008390-2r,0.0020911,0.210851618,0.790802028,0.482421728,0.007842701
SY12_FDME210455408-1r,DD3_FDSW220008390-2r,0.0013852,0.204156544,0.796947387,0.501876785,0.00540728
SY13_FDME210455409-2a,DD3_FDSW220008390-2r,0.006525,0.299792001,0.704806864,0.210177133,0.015340185
SY15_FDME210455411-2a,DD3_FDSW220008390-2r,0.0026367,0.266699284,0.735239321,0.306520597,0.007268882
ST1_FDME220007465-1r,DD3_FDSW220008390-2r,0.1375615,0.263515859,0.853955547,0.682353949,0.445784957
ST3_L1,DD3_FDSW220008390-2r,0.1638598,0.319314566,0.814080502,0.556117022,0.417754411
ST7_FDME220007471-1r,DD3_FDSW220008390-2r,0.0946456,0.354163711,0.713351909,0.237229145,0.190633928
ST9_L1,DD3_FDSW220008390-2r,0.1538224,0.311402816,0.813773827,0.555146145,0.401976593
ST10_L1,DD3_FDSW220008390-2r,0.0870033,0.257048165,0.813750844,0.555073384,0.275430905
ST12_L1,DD3_FDSW220008390-2r,0.0675482,0.210112747,0.847107864,0.660675468,0.272332889
ST13_L1,DD3_FDSW220008390-2r,0.1192285,0.248490791,0.853239698,0.680087707,0.409393398
ST15_L1,DD3_FDSW220008390-2r,0.1202077,0.248560212,0.854110439,0.68284431,0.413061489
WZ1_L1,DD3_FDSW220008390-2r,0.1427373,0.412563952,0.685246247,0.148251881,0.237078879
WZ3_L1,DD3_FDSW220008390-2r,0.1373696,0.40857503,0.685606454,0.149392228,0.230512091
WZ5_L1,DD3_FDSW220008390-2r,0.1372671,0.416499163,0.676340078,0.120056615,0.222903788
WZ7_FDME210455463-1r,DD3_FDSW220008390-2r,0.1296721,0.410058993,0.677837637,0.124797606,0.214351182
WZ10_L1,DD3_FDSW220008390-2r,0.1449487,0.412474221,0.687123427,0.154194679,0.241463932
WZ11_L1,DD3_FDSW220008390-2r,0.130074,0.427626581,0.657956446,0.061857477,0.200134956
WZ14_L1,DD3_FDSW220008390-2r,0.1445566,0.402589454,0.698363616,0.189779015,0.25075935
WZ15_FDME210455471-1r,DD3_FDSW220008390-2r,0.1120583,0.416173946,0.65750494,0.060428095,0.17703868
XM2_FDME220007436-1r,DD3_FDSW220008390-2r,0.1980796,0.329646735,0.835934919,0.625304015,0.502300301
XM4_FDME220007438-1r,DD3_FDSW220008390-2r,0.2256112,0.337708476,0.855244193,0.686433563,0.57135868
XM6_FDME220007440-1r,DD3_FDSW220008390-2r,0.2242475,0.344663724,0.844774945,0.653289883,0.549633327
XM8_FDME220007442-1r,DD3_FDSW220008390-2r,0.229705,0.348086667,0.846316454,0.658170012,0.55849057
XM10_FDME220007444-1r,DD3_FDSW220008390-2r,0.2025875,0.356250708,0.807297719,0.534643997,0.45908239
XM12_FDME220007446-1r,DD3_FDSW220008390-2r,0.2004356,0.378784188,0.776942811,0.43854604,0.411123282
XM14_FDME220007448-1r,DD3_FDSW220008390-2r,0.2093823,0.341393409,0.833027886,0.616100893,0.510909966
XM15_FDME220007449-1r,DD3_FDSW220008390-2r,0.2079,0.352636669,0.817274752,0.566229417,0.481831402
YC1_FDME220007405-1r,DD3_FDSW220008390-2r,0.2120542,0.384452505,0.781205377,0.452040526,0.430892969
YC3_FDME220007407-1r,DD3_FDSW220008390-2r,0.1924421,0.386927277,0.759168752,0.382276697,0.377580072
YC5_FDME220007409-1r,DD3_FDSW220008390-2r,0.2076789,0.388542078,0.771729949,0.422043096,0.412495933
YC7_FDME220007411-1a,DD3_FDSW220008390-2r,0.1805755,0.400737161,0.731321604,0.294117837,0.329539602
YC9_FDME220007413-1r,DD3_FDSW220008390-2r,0.18849,0.388019031,0.75412622,0.366312983,0.366335771
YC11_FDME220007415-1r,DD3_FDSW220008390-2r,0.2076945,0.397846559,0.760001591,0.384913309,0.396756354
YC13_FDME220007417-1r,DD3_FDSW220008390-2r,0.2024301,0.400093427,0.75216802,0.36011369,0.380564731
YC15_FDME220007419-1r,DD3_FDSW220008390-2r,0.1667652,0.409257752,0.708974526,0.223371171,0.288894414
ZH1_FDSW220008784-1r,DD3_FDSW220008390-2r,0.0652351,0.293881365,0.755397036,0.370336149,0.167681272
ZH3_FDSW220008786-1r,DD3_FDSW220008390-2r,0.0890767,0.326728286,0.739109115,0.318771641,0.201505054
ZH5_FDSW220008788-1r,DD3_FDSW220008390-2r,0.0647307,0.302076537,0.746227277,0.341306408,0.159905878
ZH7_FDSW220008790-1r,DD3_FDSW220008390-2r,0.0887384,0.326802366,0.738753432,0.317645614,0.200597684
ZH9_FDSW220008792-2r,DD3_FDSW220008390-2r,0.0893348,0.330300386,0.735396075,0.30701685,0.198899135
ZH11_FDSW220008794-2r,DD3_FDSW220008390-2r,0.0836801,0.316396463,0.74603153,0.340686709,0.197309389
ZH13_FDSW220008796-2r,DD3_FDSW220008390-2r,0.0883979,0.320897855,0.744954564,0.337277239,0.205213024
ZH15_FDSW220008798-2r,DD3_FDSW220008390-2r,0.0881562,0.311629188,0.754921854,0.368831811,0.213558436
CXD_1412_FDSW210423229-1r,DD3_FDSW220008390-2r,0.3865263,0.381164226,0.986127531,1.100785716,0.977582955
CXD_1414_FDSW210423231-1r,DD3_FDSW220008390-2r,0.3415776,0.390156279,0.926219583,0.911128366,0.810895222
CXD_1604_FDSW210423236-1r,DD3_FDSW220008390-2r,0.3292036,0.362261949,0.950717761,0.988685011,0.863959659
CXD_1609_FDSW210423241-1r,DD3_FDSW220008390-2r,0.3567878,0.384331776,0.957177467,1.009135232,0.888579255
CXD_1610_FDSW210423242-1r,DD3_FDSW220008390-2r,0.3148419,0.388548065,0.892424588,0.804139734,0.723134866
CXD_1611_FDSW210423243-1r,DD3_FDSW220008390-2r,0.3358304,0.386821974,0.923225071,0.901648298,0.801523867
CXD_1612_FDSW210423244-1r,DD3_FDSW220008390-2r,0.332516,0.375693961,0.935312365,0.93991441,0.827818273
CXD_1613_FDSW210423245-1r,DD3_FDSW220008390-2r,0.3378461,0.379466112,0.937144504,0.945714618,0.834358077
DD7_FDSW220008394-1r,DD5_FDSW220008392-2r,0.7587406,0.370771203,0.488666617,-0.474082438,0.187364938
DD9_FDSW220008396-1r,DD5_FDSW220008392-2r,0.8074578,0.372717898,0.461594275,-0.559788407,0.141684861
DD11_FDSW220008398-1r,DD5_FDSW220008392-2r,0.7831223,0.36938463,0.47168192,-0.527852812,0.1622182
DD13_FDSW220008400-2r,DD5_FDSW220008392-2r,0.7685544,0.37806533,0.491917462,-0.463790871,0.183061241
DD15_FDSW220008402-2r,DD5_FDSW220008392-2r,0.7210966,0.364562581,0.505566911,-0.420579272,0.221901207
DY2_FDME210438600-1b,DD5_FDSW220008392-2r,0.0176905,0.321398018,0.690822986,0.165906792,0.038024516
DY3_FDME210438601-1r,DD5_FDSW220008392-2r,0.1089655,0.19461524,0.903876068,0.840392976,0.506082194
DY6_FDME210438604-1r,DD5_FDSW220008392-2r,0.0074061,0.308398764,0.696761521,0.184707083,0.01673251
DY7_FDME210438605-1r,DD5_FDSW220008392-2r,0.0025402,0.272982877,0.728868595,0.286352069,0.006782374
DY10_FDME210438608-1r,DD5_FDSW220008392-2r,0.009057,0.336082114,0.669985949,0.099940631,0.018055298
DY11_FDME210438609-1r,DD5_FDSW220008392-2r,0.0092704,0.29492014,0.711677395,0.231927947,0.022370578
DY13_FDME210438611-1b,DD5_FDSW220008392-2r,0.0014682,0.229945062,0.771187195,0.420324838,0.004924033
DY15_FDME210438613-1r,DD5_FDSW220008392-2r,0.002834,0.2833174,0.718719451,0.254221778,0.00718929
LYG1_FDME210455382-1r,DD5_FDSW220008392-2r,0.3776948,0.408356802,0.950728353,0.988718544,0.879341677
LYG3_FDME210455384-1r,DD5_FDSW220008392-2r,0.3866419,0.397547622,0.98221965,1.088414096,0.955274918
LYG5_FDME210455386-1r,DD5_FDSW220008392-2r,0.3597832,0.378836629,0.970239099,1.050485914,0.921441332
LYG6_FDME210455387-1r,DD5_FDSW220008392-2r,0.4828866,0.414320148,0.858007134,0.695180517,0.757558903
LYG7_FDME210455388-1r,DD5_FDSW220008392-2r,0.4660784,0.409212737,0.877991207,0.758446351,0.793481002
LYG11_FDME210455392-2r,DD5_FDSW220008392-2r,0.2817731,0.284168135,0.99666535,1.134146481,0.988265224
LYG13_FDME210455394-1a,DD5_FDSW220008392-2r,0.3857505,0.373433704,0.968070562,1.043620733,0.949040608
LYG15_FDME210455396-1a,DD5_FDSW220008392-2r,0.3042801,0.189211931,0.621834721,-0.052497144,0.533583074
NB1_FDME210455352-1r,DD5_FDSW220008392-2r,0.1367555,0.410590826,0.682783585,0.140455552,0.227414751
NB2_FDME210455353-1r,DD5_FDSW220008392-2r,0.0780956,0.392338684,0.659137017,0.065594944,0.131202206
NB4_FDME210455355-1r,DD5_FDSW220008392-2r,0.1238869,0.417611967,0.664740697,0.083335146,0.197199004
NB6_FDME210455357-1r,DD5_FDSW220008392-2r,0.1300246,0.422987125,0.663251943,0.078622031,0.203881072
NB7_FDME210455358-1r,DD5_FDSW220008392-2r,0.1322316,0.408012415,0.68219537,0.138593374,0.221090785
NB11_FDME210455362-1b,DD5_FDSW220008392-2r,0.1189878,0.425155059,0.652482385,0.044527624,0.182609714
NB12_FDME210455363-1r,DD5_FDSW220008392-2r,0.1145034,0.425291557,0.649023884,0.033578658,0.174739988
NB15_FDME210455366-1r,DD5_FDSW220008392-2r,0.10182,0.411226897,0.65551794,0.054137624,0.162306593
SY1_FDME210455397-2a,DD5_FDSW220008392-2r,0.0028457,0.197018343,0.805273223,0.528234823,0.011631232
SY3_FDME210455399-2a,DD5_FDSW220008392-2r,0.0054384,0.266166741,0.737845961,0.31477273,0.015075894
SY7_FDME210455403-2a,DD5_FDSW220008392-2r,0.0059379,0.286688642,0.71757223,0.250589892,0.014862368
SY9_FDME210455405-2a,DD5_FDSW220008392-2r,0.0038525,0.293571881,0.709160159,0.22395885,0.009306203
SY11_FDME210455407-1r,DD5_FDSW220008392-2r,0.0026166,0.208989917,0.79308527,0.489650043,0.009929603
SY12_FDME210455408-1r,DD5_FDSW220008392-2r,0.0019249,0.203169021,0.798367757,0.506373412,0.007564038
SY13_FDME210455409-2a,DD5_FDSW220008392-2r,0.007149,0.303356622,0.701659543,0.200213302,0.016535535
SY15_FDME210455411-2a,DD5_FDSW220008392-2r,0.0032137,0.265932569,0.73643411,0.310303074,0.008899543
ST1_FDME220007465-1r,DD5_FDSW220008392-2r,0.134762,0.274551022,0.838438647,0.633230349,0.411543429
ST3_L1,DD5_FDSW220008392-2r,0.157921,0.331346297,0.794051037,0.492707481,0.378447971
ST7_FDME220007471-1r,DD5_FDSW220008392-2r,0.0930265,0.360987002,0.704555313,0.209380769,0.181564196
ST9_L1,DD5_FDSW220008392-2r,0.1518763,0.323560436,0.797571822,0.503853628,0.374372896
ST10_L1,DD5_FDSW220008392-2r,0.0883376,0.267030448,0.803992302,0.524179668,0.26597248
ST12_L1,DD5_FDSW220008392-2r,0.0675433,0.217460788,0.83922311,0.635713813,0.260662618
ST13_L1,DD5_FDSW220008392-2r,0.1157848,0.257939226,0.839230963,0.635738675,0.37671738
ST15_L1,DD5_FDSW220008392-2r,0.1168155,0.258306463,0.839794558,0.637522909,0.379785391
WZ1_L1,DD5_FDSW220008392-2r,0.1370166,0.425135254,0.666136505,0.087754013,0.214688757
WZ3_L1,DD5_FDSW220008392-2r,0.1342685,0.421235455,0.66852661,0.095320638,0.213092379
WZ5_L1,DD5_FDSW220008392-2r,0.1356473,0.428032072,0.661729787,0.07380317,0.209708255
WZ7_FDME210455463-1r,DD5_FDSW220008392-2r,0.1350109,0.421942603,0.668282869,0.094549,0.213833519
WZ10_L1,DD5_FDSW220008392-2r,0.1399272,0.424593687,0.669020474,0.09688412,0.220479401
WZ11_L1,DD5_FDSW220008392-2r,0.1259417,0.436832282,0.644313678,0.018667028,0.185759989
WZ14_L1,DD5_FDSW220008392-2r,0.1398463,0.413986871,0.681288855,0.135723517,0.230141901
WZ15_FDME210455471-1r,DD5_FDSW220008392-2r,0.1108744,0.427536933,0.643849494,0.017197506,0.166971368
XM2_FDME220007436-1r,DD5_FDSW220008392-2r,0.2038621,0.340599307,0.828249343,0.600972921,0.495739853
XM4_FDME220007438-1r,DD5_FDSW220008392-2r,0.2338683,0.350361227,0.847946604,0.663330761,0.566009637
XM6_FDME220007440-1r,DD5_FDSW220008392-2r,0.2330543,0.356386283,0.839190724,0.635611285,0.548778156
XM8_FDME220007442-1r,DD5_FDSW220008392-2r,0.2334971,0.360018253,0.83493715,0.622145265,0.54151533
XM10_FDME220007444-1r,DD5_FDSW220008392-2r,0.206495,0.369452555,0.794635756,0.494558592,0.44413906
XM12_FDME220007446-1r,DD5_FDSW220008392-2r,0.2142396,0.387598835,0.779373922,0.446242483,0.430787562
XM14_FDME220007448-1r,DD5_FDSW220008392-2r,0.2218391,0.355179003,0.828647387,0.602233053,0.517559847
XM15_FDME220007449-1r,DD5_FDSW220008392-2r,0.2184766,0.365738449,0.811570775,0.548171695,0.484797878
YC1_FDME220007405-1r,DD5_FDSW220008392-2r,0.1951455,0.398549705,0.747278291,0.344633721,0.365896634
YC3_FDME220007407-1r,DD5_FDSW220008392-2r,0.1807344,0.398351286,0.734375658,0.303786401,0.3331907
YC5_FDME220007409-1r,DD5_FDSW220008392-2r,0.1902301,0.401213653,0.739452463,0.319858615,0.350601518
YC7_FDME220007411-1a,DD5_FDSW220008392-2r,0.1617953,0.410716246,0.70303084,0.204554572,0.276948104
YC9_FDME220007413-1r,DD5_FDSW220008392-2r,0.1755991,0.398991693,0.729024322,0.286845073,0.320848823
YC11_FDME220007415-1r,DD5_FDSW220008392-2r,0.1878461,0.409368361,0.72724103,0.281199504,0.333707742
YC13_FDME220007417-1r,DD5_FDSW220008392-2r,0.1841022,0.411372725,0.721447313,0.26285768,0.322870306
YC15_FDME220007419-1r,DD5_FDSW220008392-2r,0.1513272,0.419548202,0.6839524,0.144155802,0.246695376
ZH1_FDSW220008784-1r,DD5_FDSW220008392-2r,0.0483852,0.300765007,0.734787851,0.305091325,0.11820809
ZH3_FDSW220008786-1r,DD5_FDSW220008392-2r,0.0798755,0.335284847,0.722418709,0.265932937,0.172103082
ZH5_FDSW220008788-1r,DD5_FDSW220008392-2r,0.0489431,0.308677775,0.726898911,0.28011642,0.115255094
ZH7_FDSW220008790-1r,DD5_FDSW220008392-2r,0.0777388,0.333265573,0.722934487,0.267565794,0.168634459
ZH9_FDSW220008792-2r,DD5_FDSW220008392-2r,0.0800238,0.334689689,0.72318209,0.268349661,0.172911748
ZH11_FDSW220008794-2r,DD5_FDSW220008392-2r,0.0719253,0.323821336,0.728582154,0.285445252,0.161828404
ZH13_FDSW220008796-2r,DD5_FDSW220008392-2r,0.0757827,0.327437391,0.727710473,0.282685673,0.168422624
ZH15_FDSW220008798-2r,DD5_FDSW220008392-2r,0.0764131,0.322067573,0.734021268,0.302664467,0.174152399
CXD_1412_FDSW210423229-1r,DD5_FDSW220008392-2r,0.3868432,0.394520906,0.987478397,1.105062305,0.968261243
CXD_1414_FDSW210423231-1r,DD5_FDSW220008392-2r,0.344723,0.402113242,0.912418348,0.867436239,0.78219655
CXD_1604_FDSW210423236-1r,DD5_FDSW220008392-2r,0.3421299,0.371888004,0.954765988,1.001500939,0.878366573
CXD_1609_FDSW210423241-1r,DD5_FDSW220008392-2r,0.3454747,0.390373534,0.931402447,0.927536342,0.824277142
CXD_1610_FDSW210423242-1r,DD5_FDSW220008392-2r,0.3182358,0.399208003,0.881231365,0.768704086,0.702489344
CXD_1611_FDSW210423243-1r,DD5_FDSW220008392-2r,0.345852,0.398736879,0.919154566,0.888761844,0.797246159
CXD_1612_FDSW210423244-1r,DD5_FDSW220008392-2r,0.342359,0.386863386,0.932327234,0.930464044,0.825073221
CXD_1613_FDSW210423245-1r,DD5_FDSW220008392-2r,0.3461735,0.389827991,0.933232301,0.933329318,0.828725232
DD9_FDSW220008396-1r,DD7_FDSW220008394-1r,0.8197212,0.371450286,0.453142222,-0.586546025,0.129968934
DD11_FDSW220008398-1r,DD7_FDSW220008394-1r,0.8151331,0.372199219,0.456611588,-0.575562663,0.134457254
DD13_FDSW220008400-2r,DD7_FDSW220008394-1r,0.7779165,0.3747905,0.481787569,-0.495860218,0.171137946
DD15_FDSW220008402-2r,DD7_FDSW220008394-1r,0.8075239,0.363637734,0.450312038,-0.595505857,0.136202772
DY2_FDME210438600-1b,DD7_FDSW220008394-1r,0.0161382,0.320446243,0.690700419,0.165518766,0.034784809
DY3_FDME210438601-1r,DD7_FDSW220008394-1r,0.1095167,0.196779785,0.902004805,0.834468908,0.502005781
DY6_FDME210438604-1r,DD7_FDSW220008394-1r,0.007015,0.303182076,0.701740635,0.200470025,0.016236813
DY7_FDME210438605-1r,DD7_FDSW220008394-1r,0.0024265,0.272451884,0.729317805,0.287774185,0.006495421
DY10_FDME210438608-1r,DD7_FDSW220008394-1r,0.0088044,0.331004105,0.674938322,0.115618918,0.017952729
DY11_FDME210438609-1r,DD7_FDSW220008394-1r,0.0092941,0.292299175,0.714339972,0.240357168,0.022713534
DY13_FDME210438611-1b,DD7_FDSW220008394-1r,0.001374,0.225068845,0.775997375,0.435552968,0.004737308
DY15_FDME210438613-1r,DD7_FDSW220008394-1r,0.0027553,0.280059325,0.721929808,0.264385169,0.007102542
LYG1_FDME210455382-1r,DD7_FDSW220008394-1r,0.3278128,0.402896605,0.888299263,0.791079729,0.722755826
LYG3_FDME210455384-1r,DD7_FDSW220008394-1r,0.3351525,0.393925962,0.911598582,0.86484101,0.775588748
LYG5_FDME210455386-1r,DD7_FDSW220008394-1r,0.31282,0.37415936,0.910737566,0.862115195,0.761432042
LYG6_FDME210455387-1r,DD7_FDSW220008394-1r,0.4302172,0.412367578,0.958510208,1.013354439,0.929394991
LYG7_FDME210455388-1r,DD7_FDSW220008394-1r,0.4536839,0.409466205,0.902536337,0.836151639,0.834956671
LYG11_FDME210455392-2r,DD7_FDSW220008394-1r,0.242905,0.280512021,0.95032721,0.9874486,0.822920993
LYG13_FDME210455394-1a,DD7_FDSW220008394-1r,0.3504213,0.373241246,0.964869621,1.033487152,0.905877554
LYG15_FDME210455396-1a,DD7_FDSW220008394-1r,0.2814772,0.187840839,0.667339447,0.091562302,0.590399802
NB1_FDME210455352-1r,DD7_FDSW220008394-1r,0.1371695,0.408732491,0.685264961,0.148311126,0.229973037
NB2_FDME210455353-1r,DD7_FDSW220008394-1r,0.0747865,0.390796406,0.658446503,0.063408906,0.126006556
NB4_FDME210455355-1r,DD7_FDSW220008394-1r,0.1222877,0.414893798,0.666626413,0.089304969,0.196484525
NB6_FDME210455357-1r,DD7_FDSW220008394-1r,0.1282962,0.421184775,0.664004476,0.081004408,0.202260993
NB7_FDME210455358-1r,DD7_FDSW220008394-1r,0.1315957,0.408602186,0.681016681,0.134861864,0.219330365
NB11_FDME210455362-1b,DD7_FDSW220008394-1r,0.1162551,0.424452269,0.651260031,0.040657881,0.178376476
NB12_FDME210455363-1r,DD7_FDSW220008394-1r,0.1094373,0.423785405,0.64702305,0.027244393,0.16708564
NB15_FDME210455366-1r,DD7_FDSW220008394-1r,0.0956058,0.40996263,0.652411713,0.044303891,0.152146413
SY1_FDME210455397-2a,DD7_FDSW220008394-1r,0.0023926,0.195574745,0.806354539,0.531658067,0.009864688
SY3_FDME210455399-2a,DD7_FDSW220008394-1r,0.0052377,0.26422915,0.739644888,0.320467797,0.01466166
SY7_FDME210455403-2a,DD7_FDSW220008394-1r,0.0054605,0.2846785,0.719248959,0.255898104,0.013796121
SY9_FDME210455405-2a,DD7_FDSW220008394-1r,0.0034128,0.291318335,0.711108536,0.230127047,0.00833065
SY11_FDME210455407-1r,DD7_FDSW220008394-1r,0.0022419,0.2069638,0.794818102,0.495135868,0.008609731
SY12_FDME210455408-1r,DD7_FDSW220008394-1r,0.0014536,0.200558731,0.800605029,0.513456194,0.005802587
SY13_FDME210455409-2a,DD7_FDSW220008394-1r,0.006659,0.300683364,0.704004603,0.207637324,0.015591041
SY15_FDME210455411-2a,DD7_FDSW220008394-1r,0.0027769,0.263353571,0.738697718,0.317469235,0.007789109
ST1_FDME220007465-1r,DD7_FDSW220008394-1r,0.1296863,0.275230749,0.83276783,0.615277602,0.392392852
ST3_L1,DD7_FDSW220008394-1r,0.1544507,0.330276416,0.792057405,0.486396017,0.370398293
ST7_FDME220007471-1r,DD7_FDSW220008394-1r,0.089167,0.358578922,0.704213701,0.20829929,0.17511521
ST9_L1,DD7_FDSW220008394-1r,0.1449361,0.322147382,0.792750832,0.488591276,0.356663503
ST10_L1,DD7_FDSW220008394-1r,0.0843163,0.266823443,0.80068757,0.513717504,0.253017548
ST12_L1,DD7_FDSW220008394-1r,0.0658191,0.219273949,0.835733262,0.624665605,0.250860676
ST13_L1,DD7_FDSW220008394-1r,0.1124599,0.261230638,0.832378573,0.614045288,0.358339327
ST15_L1,DD7_FDSW220008394-1r,0.1147327,0.259537858,0.836427757,0.626864248,0.369755749
WZ1_L1,DD7_FDSW220008394-1r,0.1343438,0.424172178,0.665192281,0.084764775,0.21067968
WZ3_L1,DD7_FDSW220008394-1r,0.1320567,0.419846226,0.668423587,0.094994486,0.210243197
WZ5_L1,DD7_FDSW220008394-1r,0.1300507,0.426157911,0.659627049,0.067146293,0.201298527
WZ7_FDME210455463-1r,DD7_FDSW220008394-1r,0.1249533,0.421715948,0.660860788,0.071052081,0.195811272
WZ10_L1,DD7_FDSW220008394-1r,0.1369484,0.424289101,0.667064286,0.090691194,0.215309294
WZ11_L1,DD7_FDSW220008394-1r,0.1217803,0.433196543,0.645400527,0.022107787,0.181435127
WZ14_L1,DD7_FDSW220008394-1r,0.135048,0.413606962,0.677948647,0.125149045,0.221358965
WZ15_FDME210455471-1r,DD7_FDSW220008394-1r,0.1056151,0.427104874,0.64054651,0.006740877,0.158395251
XM2_FDME220007436-1r,DD7_FDSW220008394-1r,0.1926169,0.340438815,0.8169123,0.565081962,0.462200865
XM4_FDME220007438-1r,DD7_FDSW220008394-1r,0.2166718,0.350015495,0.829772891,0.605796188,0.513658363
XM6_FDME220007440-1r,DD7_FDSW220008394-1r,0.2196597,0.355963385,0.825327892,0.591724151,0.509297542
XM8_FDME220007442-1r,DD7_FDSW220008394-1r,0.2191967,0.360446863,0.819096355,0.571996271,0.49811286
XM10_FDME220007444-1r,DD7_FDSW220008394-1r,0.1919424,0.369131974,0.780721604,0.450508993,0.405962065
XM12_FDME220007446-1r,DD7_FDSW220008394-1r,0.1935292,0.38699502,0.760108091,0.385250469,0.380116289
XM14_FDME220007448-1r,DD7_FDSW220008394-1r,0.2018745,0.355384494,0.807661835,0.535796721,0.458788528
XM15_FDME220007449-1r,DD7_FDSW220008394-1r,0.2007977,0.363540422,0.796368552,0.500044301,0.439865732
YC1_FDME220007405-1r,DD7_FDSW220008394-1r,0.213895,0.396911908,0.767185162,0.407655151,0.413434485
YC3_FDME220007407-1r,DD7_FDSW220008394-1r,0.1973486,0.398117534,0.749867833,0.352831726,0.371712759
YC5_FDME220007409-1r,DD7_FDSW220008394-1r,0.216249,0.40076013,0.764579401,0.399405798,0.41256482
YC7_FDME220007411-1a,DD7_FDSW220008394-1r,0.1829627,0.408988136,0.72335971,0.268911971,0.323598252
YC9_FDME220007413-1r,DD7_FDSW220008394-1r,0.1946061,0.399258446,0.74589782,0.34026341,0.363564672
YC11_FDME220007415-1r,DD7_FDSW220008394-1r,0.2115629,0.408711451,0.749950185,0.35309244,0.388199635
