,BH2_FDSW220017122.1r,BH4_FDSW220017124.1r,BH6_FDSW220017126.1r,BH8_FDSW220017128.1r,BH10_FDSW220017130.1r,BH12_FDSW220017132.1r,BH14_FDSW220017134.1r,BH15_FDSW220017135.1r,DD1_FDSW220008388.1r,DD3_FDSW220008390.2r,DD5_FDSW220008392.2r,DD7_FDSW220008394.1r,DD9_FDSW220008396.1r,DD11_FDSW220008398.1r,DD13_FDSW220008400.2r,DD15_FDSW220008402.2r,DY2_FDME210438600.1b,DY3_FDME210438601.1r,DY6_FDME210438604.1r,DY7_FDME210438605.1r,DY10_FDME210438608.1r,DY11_FDME210438609.1r,DY13_FDME210438611.1b,DY15_FDME210438613.1r,LYG1_FDME210455382.1r,LYG3_FDME210455384.1r,LYG5_FDME210455386.1r,LYG6_FDME210455387.1r,LYG7_FDME210455388.1r,LYG11_FDME210455392.2r,LYG13_FDME210455394.1a,LYG15_FDME210455396.1a,NB1_FDME210455352.1r,NB2_FDME210455353.1r,NB4_FDME210455355.1r,NB6_FDME210455357.1r,NB7_FDME210455358.1r,NB11_FDME210455362.1b,NB12_FDME210455363.1r,NB15_FDME210455366.1r,SY1_FDME210455397.2a,SY3_FDME210455399.2a,SY7_FDME210455403.2a,SY9_FDME210455405.2a,SY11_FDME210455407.1r,SY12_FDME210455408.1r,SY13_FDME210455409.2a,SY15_FDME210455411.2a,ST1_FDME220007465.1r,ST3_L1,ST7_FDME220007471.1r,ST9_L1,ST10_L1,ST12_L1,ST13_L1,ST15_L1,WZ1_L1,WZ3_L1,WZ5_L1,WZ7_FDME210455463.1r,WZ10_L1,WZ11_L1,WZ14_L1,WZ15_FDME210455471.1r,XM2_FDME220007436.1r,XM4_FDME220007438.1r,XM6_FDME220007440.1r,XM8_FDME220007442.1r,XM10_FDME220007444.1r,XM12_FDME220007446.1r,XM14_FDME220007448.1r,XM15_FDME220007449.1r,YC1_FDME220007405.1r,YC3_FDME220007407.1r,YC5_FDME220007409.1r,YC7_FDME220007411.1a,YC9_FDME220007413.1r,YC11_FDME220007415.1r,YC13_FDME220007417.1r,YC15_FDME220007419.1r,ZH1_FDSW220008784.1r,ZH3_FDSW220008786.1r,ZH5_FDSW220008788.1r,ZH7_FDSW220008790.1r,ZH9_FDSW220008792.2r,ZH11_FDSW220008794.2r,ZH13_FDSW220008796.2r,ZH15_FDSW220008798.2r,CXD_1412_FDSW210423229.1r,CXD_1414_FDSW210423231.1r,CXD_1604_FDSW210423236.1r,CXD_1609_FDSW210423241.1r,CXD_1610_FDSW210423242.1r,CXD_1611_FDSW210423243.1r,CXD_1612_FDSW210423244.1r,CXD_1613_FDSW210423245.1r
LN_DD_contig_10096679||full,0,0,0,0,0,0,0,0,3.302976009,5.636649458,1.999350426,6.901416146,3.507548114,6.504034447,4.994783908,4.231486543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083138132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JS_YC_contig_14474208||full_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.893690446,0,2.646803363,2.040696192,2.100074128,0.973279459,5.145758691,0.657448182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.645751529,2.742244856,0.721718571,1.547208003,2.283083893,2.097303683,4.512011151,1.47575537,0,0,0,0,0,0,0,0,12.4467536,9.610084015,7.667483896,18.74969664,9.365367607,18.37338459,24.49575648,15.63642772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HN_SY_contig_23835962||full,3.732947147,0.692366382,0,0,0,0,0,0.427539072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.500518429,2.658263842,5.970014976,3.359800942,15.20306137,6.628670124,13.74212637,2.305083014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JS_LYG_contig_10174898||full,0.828017234,0.341970384,0.030101805,0,0.489149398,0.596213636,0.725495382,0,12.77421265,12.75047778,11.78692646,19.36305025,18.30880369,26.12973642,17.37581295,19.16295654,0,0.268412301,0,0,0,0,0,0,12.41463472,11.54341457,7.22805378,18.40678406,14.68935355,12.79533654,7.45364489,16.29579765,2.949978047,0.732851011,2.260540965,1.338565331,1.149952792,1.13309821,0.565208188,0.710193986,0,0,0.144111466,0,0,0,0,0,0.71121457,2.86161286,0,1.341924515,0,0,0.279076639,0.453378439,3.354818932,2.21850522,3.581957962,3.447439705,2.432763285,2.803053527,2.257014547,2.769176249,2.283764842,3.935641293,4.08172841,4.650189039,4.188495361,3.414113204,3.101111047,3.275472493,0,0,0,0.975766394,0.669966207,0.636849887,0.02986517,1.313250192,0,0,0,0,0,0,0,0,11.36392486,11.08803996,15.94585107,18.72980156,9.417585443,10.22416062,7.339936983,8.045531621
SD_DY_contig_3012740||full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202.4261879,3.209256566,192.1062551,342.9927459,387.4465229,144.4969288,197.1797112,262.1326427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GD_ZH_contig_463912||full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238731315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4356329,6.897847902,7.950373862,5.552449222,6.147614239,5.602080617,4.939861382,2.585187268,0,0,0,0,0,0,0,0
JS_YC_contig_21123248||full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3484558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.267630218,15.40492723,5.144540865,36.47072771,10.86745609,8.266476461,4.529184613,21.91498428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JS_YC_contig_2632653||full_1,0,0,0,0,0,0,0,0,0.263300774,0,0,0,0,0,0.44707048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.802108966,0.418003944,2.709330632,2.05682919,1.949027683,3.519817927,1.199635712,0.799592733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.551983489,0,0.508201626,0,0.836809551,0.361228846,0,0.037325181,0,0,0,0,0,0,0,0,6.164520839,4.117919833,3.714038543,7.298901259,10.07153521,9.293560496,6.285930949,2.056931527,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216356241,0,0.519240086
LN_DD_contig_6685680||full,0,0,0,0,0,0,0,0,5.23791696,5.055490115,3.74049854,8.773109405,8.249203632,8.696317171,12.98103428,4.157372195,0,0,0,0,0,0,0,0,0,0,0,1.800200021,2.849287265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GD_ZH_contig_11979322||full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207426716,0,0,0.66998197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.217836021,7.342009189,4.046973604,8.284446059,11.85026467,9.480593503,11.30958043,11.1088546,0,0,0,0,0,0,0,0
GX_BH_contig_11987538,13.03226105,12.61991027,18.90483787,21.32871251,11.5216418,26.82128619,9.83667069,12.38492624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD_DY_contig_4548459||full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.63668064,10.38474979,13.98787464,2.049828206,6.875106595,38.51613104,10.62175652,9.793261929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD_DY_contig_19195083||full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.80107669,0,19.60388152,8.865839068,23.99635833,13.76653676,9.045557604,18.68497389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JS_LYG_contig_1715965||full,0.255226922,0,0,0,0,0,0,0,0.961306953,0,0.145250403,0,0,0.38916261,0,0.266520281,0,0,0,0,0,0,0,0,6.757147417,11.44808982,8.991034306,10.51044864,7.365468623,15.54938704,2.201051593,0,3.721813144,3.239144835,12.96081163,8.196268781,5.929209316,7.902991104,2.672137716,4.061167115,0,0,0,0,0,0,0,0,1.379349068,3.461894544,0.492653759,2.072720504,1.016424384,0.036599542,1.399190996,3.716440285,14.76813928,16.32521051,24.22983438,22.4575409,9.928819878,10.48561282,11.81727715,14.17836243,4.959585883,2.623537504,4.627200958,5.609035315,6.280144495,5.938161336,4.365105343,3.538674065,4.629641387,5.209457479,3.61692684,5.153085149,5.390413748,2.339398331,5.793243334,5.197352953,0,0,0,0,0,0,0,0,13.36911449,15.50447236,12.72379021,13.73662744,9.282944718,8.980792689,7.528875148,7.723114242
JS_YC_contig_457245||full_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.423284475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.926412134,11.86263483,7.63697566,10.72623893,13.58359972,0.897353229,2.829841475,7.036110773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GX_BH_contig_31129321,10.22416215,9.680534986,11.10131218,9.814903652,10.03653207,8.41053892,5.094435683,6.868591486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HN_SY_contig_29716143||full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.37834154,0,0,0,10.15839146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GX_BH_contig_8679247||full,39.44196284,37.47080884,74.9525128,60.31021861,69.33926521,71.22942099,32.25668941,23.57041875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZJ_NB_contig_17013280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.19560351,3.598015005,11.43258739,10.01206791,11.12411779,18.71883039,20.99228242,26.90648268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.97719416,40.67853585,45.41922931,60.85978211,35.42371977,52.1251777,29.3223295,30.50106341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HN_SY_contig_32438479||full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.237249939,0,1.530156056,0.245275407,0,0.218542511,0,0,0.095003372,0,0.450585734,0.52002921,0.317783378,0.237095237,1.237691624,0.664523617,7.186865306,2.023122325,6.045116076,4.311568127,8.320211524,7.789099178,1.573069962,1.664853286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.037682143,0.314568261,0.148430499,0,0.273647627,0.032200047,0,0,0,0.709095821,1.630619009,1.913962744,5.377725592,1.17810988,4.069618332,5.653133324,3.782162061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD_QD_contig_27550829||0_partial.1,0,0,0,0,0,0,0,0,10.90598805,5.375140374,6.468221901,4.880212784,9.067645298,5.296643177,8.43228404,4.104372746,0,0.316788205,0,0,0,0,0,0,13.97532588,21.40875198,10.44302909,19.79195041,14.12571322,9.113462972,0,0,2.746076876,0,3.737252515,3.712475608,4.407882317,6.159216738,4.938079081,2.393807905,0,0,0,0,0,0,0,0,7.880706144,12.1012533,7.633589047,9.880836041,9.50737602,3.018993575,7.514137475,4.69705808,10.0037352,7.225805106,9.375526592,10.57311888,9.12414922,8.043624518,9.463111845,3.669665492,11.17835748,21.82347799,11.17415913,13.82174871,12.28545946,15.30366184,10.81608023,12.28351298,6.50259148,6.353301339,12.99031009,3.823915918,8.949518256,10.0411371,9.934564443,5.02561583,8.91277401,14.91183026,6.957884893,12.74430754,10.05010271,8.131256624,9.172294946,9.456192867,4.390056706,6.946618445,15.02307063,3.590698117,8.492827191,8.872534751,10.4751759,6.857535882
HN_SY_contig_27112039||full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.264563934,12.66472546,8.25780516,13.77592461,22.1254304,12.164894,8.514340899,10.51015257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZJ_WZ_contig_4623105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.89763691,25.38729519,0,0.138591823,1.104014251,6.801698565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZJ_NB_contig_27342204||full,3.776245397,5.608269011,5.485882497,3.404565635,7.05088532,4.850877829,6.109150478,10.18264763,0,0,0,0,0,0,0,0,0,7.514161906,0,0,0,0,0,0,7.751074373,16.16837119,5.019987202,3.542602481,7.270410669,5.559954805,2.099616234,0,3.249844301,7.354730456,5.187094466,7.615374392,1.599028297,4.194888084,8.785250414,6.43917095,0,0,0,0,0,0,0,0,11.56411381,11.9941932,7.654321222,9.238848451,19.73332717,16.301586,15.95108709,7.169543049,17.49035537,20.89447686,24.59638367,11.21237726,17.42117998,20.98787485,16.5046941,14.9651541,31.79835765,18.04711711,11.60275806,15.36211574,20.5949882,36.602459,14.92801353,10.59454765,2.098547307,5.089179485,1.173500689,2.778777423,3.232099863,0.699773167,1.825480157,2.680253452,8.243604877,13.71457148,7.849288078,4.60077186,6.046761405,5.559502952,8.287052855,6.830172042,12.43538347,11.29744733,5.414940692,7.895057375,18.71633354,20.16139527,14.00042573,14.28795537
LN_DD_contig_18973200,0,0,0,0,0,0,0,0,6.670843054,9.18750588,6.024468857,10.43491239,10.05669652,20.14300722,8.827382463,16.59923734,0,1.467733948,0,0,0,0,0,0,3.244711966,0,0,0.624718334,6.200217897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.04503383,3.140012831,5.252897121,5.559816331,1.849571795,7.201531945,3.312433988,2.064077542,0,0,0,0,0,0,0,0,6.3113501,13.12789318,6.282692814,12.56418285,0.71365656,4.479859461,2.378198671,1.766359633
JS_YC_contig_4170459_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16224167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.784251173,15.00065183,6.025319754,11.41081244,5.760151876,0.342594617,1.148231096,10.76482163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD_DY_contig_15255410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.042231915,0,11.91971757,19.53338734,6.630244413,10.03352668,2.405677336,11.10005436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD_DY_contig_17909356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.85467748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD_DY_contig_4503648||full.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8385298,110.0346654,15.69134288,7.922060708,4.822704555,83.71693057,19.00911461,19.24034116,0,0,0,0,0,0,0,0,0,0,0.237490509,0,0,0.728183715,0.259477858,0.507885615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.507177915,2.44509653,4.245991892,1.938123465,4.225605868,4.661661118,2.826831069,1.276420863,0,0,0,0,0,0,0,0,0,0.120999239,0,0,0,0.135245173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GX_BH_contig_5037586||full,15.70025038,18.79498367,15.12151471,11.41593049,13.41544402,9.271115407,13.25641989,13.33557682,0,0,0,0,0,0,0,0,5.305001255,8.617675425,1.73351491,0.549346915,0,0.251034245,0,2.401484426,0.416723711,0,0,0,0,0,0,0,0.317628394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.561754782,9.069152568,3.525574109,6.941335919,1.699150009,3.139056186,10.84268608,10.64257753,0,0,0,0.016276141,0.026079623,0.068195241,0,0,0.094163465,2.776621281,1.32126745,0.526215559,0.476041147,2.807032069,1.370093099,3.552681016,0.111488269,0.743559338,0,0,0,0,0.57061365,0,0,0,0,0,0.00178435,0,0,0,0,0,0.032968196,0,0,0,0,0
JS_YC_contig_21483867_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201329422,0,0,0,0,0,0,0,0,0,0,0.171762165,0,0,0,15.63074551,5.088591659,6.814573528,8.57672727,16.06125776,18.62619035,9.129048697,8.621919234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.54441094,12.18358915,14.44471423,6.503635374,13.90141357,11.28859475,8.387933824,3.216932769,0,0,0,0,0,0,0,0,6.962103394,6.402288248,5.276019939,3.930007749,7.727233689,11.39401476,11.55916582,6.514597942,0,0,0,0,0,0,0,0,0,0.758356226,0,0.063127767,3.276107663,0,0.223193392,0.542439991
GD_ZH_contig_24082210||full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.36936839,13.86528285,16.97281249,5.194950214,12.57000389,17.28765922,14.43472044,6.495035329,0,0,0,0,0,0,0,0
GD_ZH_contig_13574295||full_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.27851689,12.75834247,17.39733034,24.31602233,12.20517632,12.47155985,12.06815654,6.433681058,0,0,0,0,0,0,0,0
ZJ_NB_contig_2136374||full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.895778279,0,0,0,0,0,0,0,0,0,0,0,0,0.932226007,1.512545786,0,0,0,10.2097463,3.274192205,19.63252734,15.59701046,12.0427479,17.61576383,20.0195066,4.537658249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.868971037,1.595093916,1.092477954,2.179506399,1.762133015,2.838477529,0.095026131,0,0,0,1.64397386,0.370615423,0,0,0,0.843715449,1.158323398,0.496961005,0.911775833,0.195943463,2.061081451,1.353291318,4.095532387,2.744284912,0,0,0,0,0,0,0,0,1.080512951,0.307508106,0,0,0,0,0,0
GD_ZH_contig_19634313||full.1,0,0,0,0,0,0,0,0,0.811901486,0.922262916,0.928848023,1.347867546,0.403641133,0.992757334,0.125248908,0.70868276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.459108416,0.241988771,0.870337256,0.105105945,1.223379854,0.855552213,1.196758216,0.85666721,0,0,0,0,0,0,0,0,0,0.226478525,1.292789868,1.417640661,3.657235792,0.03316078,1.098615835,0.467233982,0,0,0,0,0,0,0,0.080130685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.76647944,19.66962141,26.44580386,17.67421038,15.28658989,18.9994863,24.26659293,21.03027449,0,0,0,0,0,0,0,0
JS_LYG_contig_10418172||full_1,0,0,0,0,0,0,0.564125404,0,17.74188961,14.46574538,27.14045465,21.25699434,44.29897974,21.17415004,24.97703478,8.303642218,0,0,0,0,0,0,0,0,8.007656779,20.7027569,13.63657356,24.43169272,26.41777473,27.63849052,8.512477184,0,1.671952591,0,1.642533455,1.218677822,0,0,0,0,0,0,0,0,0,0,0,0,4.271052293,8.81348975,2.113122789,4.533316447,0.667758717,0,2.322531854,4.503075416,6.246342888,0,2.790262347,0.030525302,1.994884917,2.857502754,1.132614718,0,22.03743533,29.92457978,37.79110363,57.2045321,78.67778392,47.77847442,30.63211912,23.80110933,0.622134702,0,0,0.369974652,0,1.403236146,0,2.027721491,1.659900881,17.3386416,4.257387271,15.44971285,19.99355831,13.38779822,15.84353279,11.53434395,5.383983482,0.892396493,4.836701065,2.00216348,0,4.877349209,0.573573427,4.147405798
JS_LYG_contig_15224103||full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.835889368,5.056290871,23.40679531,0,0,63.88913333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD_DY_contig_14929886||full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.4934396,110.2495548,16.74170597,3.082910402,8.835007662,53.06081063,17.21140733,9.329071506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LN_DD_contig_6429378||full.1,0,0,0,0,0,0,0,0,19.05125838,20.26259378,20.79862329,18.84837627,20.9017314,21.69649227,19.97985668,16.6629173,0,0,0,0,0,0,0,0,3.824052169,6.243778272,3.468919659,5.457204152,3.915512974,2.264764879,1.921326679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41259481,7.522949633,3.422260892,6.395639826,0.583287567,0.128563895,1.43657588,3.4186131,0,0,0,0,0,0,0,0,0.643888212,1.558003418,0.94040408,3.788414263,1.872174725,3.021491777,0.549078921,0.989088446,0,0,0,0,0,0,0,0,0,0,0,0.04674518,0,0,0.176607442,0,0,0,0,0,0,0,0,0
GD_ZH_contig_723451||full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72026865,0,0.702252894,2.124840409,1.618396234,2.382574333,1.722588302,0.773726652,0,0,0,0,0,0,0,0,1.242038687,0.616163111,0.33489072,0.088277761,0.277545248,0.146000891,0.345862971,0.338309015,0,0,0,0,0.304431106,0.154617576,0.164873012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.359419887,20.60943478,7.339177802,19.37340746,20.60028652,13.35122707,14.75868825,12.65301442,0,0,0,0,0,0,0,0
LN_DD_contig_17375818||full,0,0,0,0,0,0,0,0,0.808188797,11.82076822,7.152781371,3.434950144,9.362142147,5.166594471,1.794847904,10.921718,0,0,0,0,0,0,0,0,0.783197362,0,1.403799185,1.332859239,0.349225513,0.993450124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.496771182,0.43672469,0,0.339329604,0.482078504,0,0.306650794,0,0,0,0,0,0,0,0,0.011062417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024114278,0,0,0.037088405,0.165182971,0,0,0
GD_ZH_contig_17960762||full,0,0,0.108289849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334330509,0,0,0,0,0,0,5.616592989,1.968112779,8.105390905,5.457565361,8.911542755,11.6805979,8.833437648,8.682364128,0,0,0,0,0,0,0,0,0,0.334556249,0,0.842337216,2.38938832,3.422091265,1.61725771,2.549175455,5.07458062,7.915915081,5.809507474,6.416628453,4.735969353,4.374297607,5.155440777,3.219228422,0,0.081598585,0.298140858,1.099548698,0.722387081,0.374030789,1.031740251,0.948690751,0,1.018281478,0.379442466,0.234153609,0.413302929,0,0,1.062385142,5.729294417,6.460633472,4.777411777,4.513188647,6.601328456,7.270398574,6.998387668,5.494728383,0,0,0,0,0,0,0,0
HN_SY_contig_23169044||full.1,0.392994309,0,0,0.063029605,0.145595833,0.001524324,1.435831763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.474173348,3.786060645,7.003387618,5.134027412,9.812097341,7.203414565,8.212654257,8.67531861,0,0,0,0,0,0,0.12808648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386874253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
