host,BH2_FDSW220017122-1r,BH4_FDSW220017124-1r,BH6_FDSW220017126-1r,BH8_FDSW220017128-1r,BH10_FDSW220017130-1r,BH12_FDSW220017132-1r,BH14_FDSW220017134-1r,BH15_FDSW220017135-1r,DD1_FDSW220008388-1r,DD3_FDSW220008390-2r,DD5_FDSW220008392-2r,DD7_FDSW220008394-1r,DD9_FDSW220008396-1r,DD11_FDSW220008398-1r,DD13_FDSW220008400-2r,DD15_FDSW220008402-2r,DY2_FDME210438600-1b,DY3_FDME210438601-1r,DY6_FDME210438604-1r,DY7_FDME210438605-1r,DY10_FDME210438608-1r,DY11_FDME210438609-1r,DY13_FDME210438611-1b,DY15_FDME210438613-1r,LYG1_FDME210455382-1r,LYG3_FDME210455384-1r,LYG5_FDME210455386-1r,LYG6_FDME210455387-1r,LYG7_FDME210455388-1r,LYG11_FDME210455392-2r,LYG13_FDME210455394-1a,LYG15_FDME210455396-1a,NB1_FDME210455352-1r,NB2_FDME210455353-1r,NB4_FDME210455355-1r,NB6_FDME210455357-1r,NB7_FDME210455358-1r,NB11_FDME210455362-1b,NB12_FDME210455363-1r,NB15_FDME210455366-1r,SY1_FDME210455397-2a,SY3_FDME210455399-2a,SY7_FDME210455403-2a,SY9_FDME210455405-2a,SY11_FDME210455407-1r,SY12_FDME210455408-1r,SY13_FDME210455409-2a,SY15_FDME210455411-2a,ST1_FDME220007465-1r,ST3_L1,ST7_FDME220007471-1r,ST9_L1,ST10_L1,ST12_L1,ST13_L1,ST15_L1,WZ1_L1,WZ3_L1,WZ5_L1,WZ7_FDME210455463-1r,WZ10_L1,WZ11_L1,WZ14_L1,WZ15_FDME210455471-1r,XM2_FDME220007436-1r,XM4_FDME220007438-1r,XM6_FDME220007440-1r,XM8_FDME220007442-1r,XM10_FDME220007444-1r,XM12_FDME220007446-1r,XM14_FDME220007448-1r,XM15_FDME220007449-1r,YC1_FDME220007405-1r,YC3_FDME220007407-1r,YC5_FDME220007409-1r,YC7_FDME220007411-1a,YC9_FDME220007413-1r,YC11_FDME220007415-1r,YC13_FDME220007417-1r,YC15_FDME220007419-1r,ZH1_FDSW220008784-1r,ZH3_FDSW220008786-1r,ZH5_FDSW220008788-1r,ZH7_FDSW220008790-1r,ZH9_FDSW220008792-2r,ZH11_FDSW220008794-2r,ZH13_FDSW220008796-2r,ZH15_FDSW220008798-2r,CXD_1412_FDSW210423229-1r,CXD_1414_FDSW210423231-1r,CXD_1604_FDSW210423236-1r,CXD_1609_FDSW210423241-1r,CXD_1610_FDSW210423242-1r,CXD_1611_FDSW210423243-1r,CXD_1612_FDSW210423244-1r,CXD_1613_FDSW210423245-1r
SD_DY_bin_308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.3768453,0,35.91472638,42.99989496,46.32125272,18.97100612,61.36131634,30.36878635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD_DY_bin_309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.36101612,11.1870348,70.52876689,65.40197841,79.58859154,68.36438308,56.79369288,62.76204364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD_DY_bin_31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.50129547,3.53912644,3.833862492,3.820023113,2.736157426,20.05707763,5.082127765,1.187244299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD_DY_bin_311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.049371275,0.543618959,1.742537594,2.634960248,1.097682074,12.56659521,4.042812804,3.879469832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD_DY_bin_314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.651219696,3.800458049,9.5521762,4.114726538,0.955026266,10.31940527,10.36572627,6.11541161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD_DY_bin_318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.97482976,3.752077791,11.23234782,12.93382274,13.73897629,26.92207284,20.51870786,23.6457376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD_DY_bin_319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.424406683,0.211557943,9.615790412,19.29613738,7.49173037,0.08183499,7.470279493,41.57860149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD_DY_bin_320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.963927948,0.679811241,10.53536485,11.48899343,13.26853074,5.821015926,12.63072048,8.140960534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD_DY_bin_321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.36011749,114.1216171,15.53816919,7.792021353,3.218214018,96.02370157,20.33215284,20.19079603,0,0,0,0,0,0,0,0,0.50390452,0.016769973,0.617218608,0.67456665,0.664189215,1.165958463,1.02457023,1.385508384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.232530405,4.772452279,4.742378068,3.437485625,5.749553979,4.563800273,5.335800556,1.345384768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD_DY_bin_323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.00462768,21.84924461,3.113369843,1.466714801,3.180844736,1.695450538,4.397236771,1.537565718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD_DY_bin_333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.51630121,0,7.505140734,14.37505549,7.141080566,4.799648334,13.01684891,5.373770395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD_DY_bin_335,0.815627309,1.029792017,0.491036454,0.608859335,0.214707378,0.784627592,0.75789033,1.91804663,0,0,0,0,0,0.122430501,0,0.028016096,92.1580467,116.1580626,27.39370689,33.80318902,25.62814506,13.85461346,90.34508688,39.39795989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD_DY_bin_338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.789889908,10.24370804,5.592747369,1.945252708,0.720468331,3.432615814,16.7897162,7.462178639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.138752042,5.343142666,3.269087775,1.577976238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD_DY_bin_340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067104453,0,0,0,2.857899077,44.97717902,0,2.749355974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD_DY_bin_341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6211844,0,12.58588185,13.92339446,19.03755062,11.75273254,12.13895121,14.75973609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD_DY_bin_344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.72449175,0,38.67496331,40.52762379,65.74421013,31.39887456,34.32101419,43.7756311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD_DY_bin_345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.669618695,0,6.8588153,0.955693096,3.317965953,39.05993274,9.78602071,14.53603441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD_DY_bin_347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.979431868,0.158437236,6.223893582,5.868275889,10.55236127,5.297177982,10.79116704,6.950812815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD_DY_bin_35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.747597173,1.135794628,2.975859368,0.976801642,6.921167107,9.522117422,5.289734804,6.324289305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD_DY_bin_353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.33595311,7.867948121,18.53778989,28.64591443,51.85168273,43.21416184,22.38719264,36.81376387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD_DY_bin_357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.941532719,0,13.37657172,18.68145025,15.88031301,7.699676636,8.983721678,10.63821386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD_DY_bin_360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.816496292,0,7.131195771,8.400180629,4.969218068,5.071918262,21.18197714,4.816495937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD_DY_bin_366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.492951019,0,9.191922823,9.137685871,22.73261832,3.903950521,3.386903587,13.13316909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD_DY_bin_368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.05713387,0,50.60622638,124.9853756,38.7152855,6.676452643,35.66031254,58.11052205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD_DY_bin_37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47153753,0,0,0.134559252,2.493204496,30.57905664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD_DY_bin_370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369683617,0.101010986,1.072634259,4.459216395,0.67911314,0,2.819283332,32.19376264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD_DY_bin_374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.05693476,10.15481066,11.28888611,3.998832712,7.481515652,6.677974813,5.18979144,5.650349776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD_DY_bin_375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.087347785,5.382629277,1.826479922,1.909207405,0,19.17066636,1.55718202,2.247076887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD_DY_bin_376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.157997873,9.484530405,10.72074985,0.852557678,0.790355719,11.81302476,10.56809066,4.699976347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.755836708,0.989789437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD_DY_bin_378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.30778438,0,29.02472197,40.9344933,53.93041691,12.47904577,24.58462966,33.17675438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD_DY_bin_379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.86713397,1.20071085,78.12081252,80.24294221,261.2039595,44.53247194,194.4976684,160.0021465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD_DY_bin_381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.547113254,0,17.2864001,17.87796372,14.00397345,4.612242541,6.577951405,25.14705758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD_DY_bin_384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.6543186,0.9544076,21.65518317,12.30392244,33.76200055,24.96084051,22.92236107,34.04138673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD_DY_bin_386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.777424115,0.747791916,22.02654036,5.637026473,13.43958722,24.90462901,18.3924148,13.2684155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD_DY_bin_387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.55236336,29.74104097,8.373460057,1.482849139,2.820249581,4.61244269,25.38301832,15.05152333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD_DY_bin_390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.028415423,0,10.81902061,4.521186878,10.19906173,4.935204452,8.810239338,9.784327929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD_DY_bin_391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.57219131,7.724253723,7.981097817,14.4518132,20.49757484,16.47809116,11.46929203,8.454276891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD_DY_bin_397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.98853799,0.128249122,43.47790864,54.86715168,65.26246671,48.3396111,62.08875748,62.86169695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD_DY_bin_398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.04382769,0,17.51609495,53.81950082,28.00383904,0.589681583,22.68130511,0.176703307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD_DY_bin_40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.705569949,0,10.3269987,8.732510019,12.59144235,0.733945522,9.858458367,11.17094073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD_DY_bin_401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.74993442,1.053525066,12.35945178,17.29258244,25.80879104,13.17835827,15.12305433,10.59407914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD_DY_bin_403,0,0,0,0,0,0,3.76812583,0,0,0,0,0,0,0,0,0,0,85.68699455,0,0,0,0,0,0,0,0,0,1.064387687,0.027959254,0,0,0,0,0,0,0,0,0,0,0,0,0.509226337,0,0.744427424,0,0,0,0,0.430981963,2.846994658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.349660953,1.810265555,0.497944104,0.567462581,0.931332076,4.738160418,1.528795078,1.834512926,0,0,0,0,0,0,0,0,0,0.142732503,0,0.424111205,0.110356505,0.142542394,0.245262265,0.164612876,0,0,0,0,0,0.203570548,0.094105584,0
SD_DY_bin_404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.668807397,2.252798028,1.042889873,1.9967577,0.756466459,25.7469038,1.92258261,10.02628482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD_DY_bin_407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.44569476,0.648828335,38.51224618,37.42047522,33.7463368,44.02724464,43.8658925,39.04179558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD_DY_bin_413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.174056078,10.58156959,11.19659261,0.059674436,0.982888204,7.748220285,19.00623934,4.489821891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD_DY_bin_417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.515290489,0,12.17341056,0.241781131,1.293094883,33.58841179,2.500528712,3.598474611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD_DY_bin_42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24096876,2.485352204,7.342091784,1.339594162,13.76542752,20.13028887,8.058292274,10.82138122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD_DY_bin_423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8042006,6.607480985,2.681482536,0.295841504,0.555469369,51.18273353,9.370201574,7.35568509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD_DY_bin_424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5103519,0,20.5286649,19.34855073,31.03441697,14.3676116,30.99325598,25.16266376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD_DY_bin_425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.950664214,0,16.73627655,3.288059105,17.60539961,16.66613238,13.14931089,5.047087465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD_DY_bin_427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.045401,107.6054948,68.95257903,48.60190918,58.22171155,99.4170091,104.0615086,51.20000441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD_DY_bin_428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.040407021,18.7554809,22.17842092,9.926834549,5.783061401,28.56222556,20.68272144,29.16399492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD_DY_bin_429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.668134833,0,54.23039173,57.4178867,37.2118824,0,27.29221915,28.73857526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
