,distv_num,dist_loca_num,Type
6972,-0.517806396,5.741021195,Virus
6829,-0.517641352,5.685620796,Virus
6597,-0.517496532,5.606244332,Virus
8608,-0.517416784,6.130169628,Virus
4366,-0.517356432,5.606244332,Host
8419,-0.517091296,6.06146575,Virus
7888,-0.516935381,5.979741608,Virus
3600,-0.516804758,5.531920888,Host
7368,-0.516726449,5.859208834,Virus
6820,-0.516725488,5.685620796,Virus
6589,-0.516339027,5.606244332,Virus
6614,-0.516286622,5.606244332,Virus
3543,-0.516253809,5.293718207,Host
6049,-0.516203733,5.293718207,Virus
6985,-0.516039176,5.741021195,Virus
6055,-0.515964613,5.293718207,Virus
1072,-0.515823275,5.685620796,Host
8561,-0.515696246,6.130169628,Virus
6617,-0.515695683,5.606244332,Virus
8407,-0.515534204,6.06146575,Virus
1074,-0.515470785,5.685620796,Host
7885,-0.514930667,5.979741608,Virus
6030,-0.514872254,5.293718207,Virus
8573,-0.514856759,6.130169628,Virus
8609,-0.514851923,6.130169628,Virus
2823,-0.51483573,5.856110302,Host
6771,-0.514753536,5.685620796,Virus
6203,-0.514649264,5.38492943,Virus
8610,-0.514533933,6.130169628,Virus
7414,-0.514532826,5.87413609,Virus
8594,-0.514351407,6.130169628,Virus
8606,-0.514294327,6.130169628,Virus
3926,-0.514099346,5.979741608,Host
8600,-0.514023698,6.130169628,Virus
2262,-0.513927978,5.471571445,Host
1397,-0.513913009,5.685620796,Host
6616,-0.513783892,5.606244332,Virus
8401,-0.513549154,6.06146575,Virus
8615,-0.513468738,6.130169628,Virus
2668,-0.513324984,5.87413609,Host
6981,-0.512664505,5.741021195,Virus
8622,-0.512632987,6.130169628,Virus
7415,-0.51261486,5.87413609,Virus
6615,-0.512576505,5.606244332,Virus
6626,-0.512446424,5.606244332,Virus
4003,-0.512182493,5.681638966,Host
4040,-0.511872478,5.681638966,Host
8598,-0.511666199,6.130169628,Virus
4034,-0.511583402,5.681638966,Host
6795,-0.511567759,5.685620796,Virus
6185,-0.511561776,5.377575339,Virus
7865,-0.511556569,5.979741608,Virus
6188,-0.511536392,5.377575339,Virus
8617,-0.511365521,6.130169628,Virus
3602,-0.511230859,5.531920888,Host
2669,-0.511173126,5.87413609,Host
6970,-0.511127537,5.741021195,Virus
3905,-0.511035773,5.681638966,Host
7416,-0.510843103,5.87413609,Virus
8593,-0.510742537,6.130169628,Virus
7346,-0.510626682,5.859208834,Virus
8378,-0.510456635,6.06146575,Virus
2542,-0.510344968,5.377575339,Host
4325,-0.510326748,5.606244332,Host
4001,-0.510224384,5.681638966,Host
6208,-0.51015666,5.38492943,Virus
6968,-0.509810146,5.741021195,Virus
2537,-0.509587666,5.377575339,Host
6827,-0.50951917,5.685620796,Virus
4403,-0.509401522,5.606244332,Host
6577,-0.509253523,5.606244332,Virus
6598,-0.509155461,5.606244332,Virus
6191,-0.509144342,5.377575339,Virus
7413,-0.509113557,5.87413609,Virus
8579,-0.508739601,6.130169628,Virus
6190,-0.50872795,5.377575339,Virus
6591,-0.508685856,5.606244332,Virus
2266,-0.508543969,5.471571445,Host
6204,-0.50851394,5.38492943,Virus
7016,-0.508345011,5.741021195,Virus
8418,-0.508344941,6.06146575,Virus
6963,-0.508278721,5.741021195,Virus
7019,-0.508157476,5.741021195,Virus
8380,-0.508015073,6.06146575,Virus
6590,-0.50790198,5.606244332,Virus
8618,-0.507895747,6.130169628,Virus
8417,-0.507606585,6.06146575,Virus
3828,-0.507434292,5.681638966,Host
3863,-0.507384585,5.681638966,Host
8424,-0.507219452,6.06146575,Virus
8607,-0.507206899,6.130169628,Virus
6600,-0.507109966,5.606244332,Virus
8624,-0.506883319,6.130169628,Virus
3514,-0.506709659,5.531920888,Host
2113,-0.506585405,5.905092012,Host
7393,-0.506559739,5.859208834,Virus
3865,-0.506489801,5.681638966,Host
6599,-0.50634716,5.606244332,Virus
4385,-0.506291222,5.606244332,Host
6973,-0.506204921,5.741021195,Virus
1070,-0.50528797,5.685620796,Host
3826,-0.505050754,5.681638966,Host
1154,-0.504974333,5.685620796,Host
8562,-0.504934443,6.130169628,Virus
8568,-0.504915717,6.130169628,Virus
2581,-0.50489498,5.856110302,Host
8566,-0.50486126,6.130169628,Virus
2246,-0.504782815,5.905092012,Host
3788,-0.504724459,5.681638966,Host
7371,-0.504705491,5.859208834,Virus
8584,-0.504598523,6.130169628,Virus
4346,-0.503986689,5.606244332,Host
2332,-0.503888602,5.471571445,Host
8408,-0.503833045,6.06146575,Virus
2384,-0.503733431,6.06146575,Host
3790,-0.503555073,5.681638966,Host
2957,-0.503507418,5.87413609,Host
4033,-0.503218422,5.681638966,Host
7017,-0.503084436,5.741021195,Virus
8599,-0.503057859,6.130169628,Virus
7857,-0.502874168,5.979741608,Virus
2331,-0.50277865,5.471571445,Host
6621,-0.502746603,5.606244332,Virus
8582,-0.502469192,6.130169628,Virus
2244,-0.502388746,5.905092012,Host
6618,-0.502264636,5.606244332,Virus
6201,-0.502231633,5.38492943,Virus
6205,-0.502153242,5.38492943,Virus
6192,-0.502132068,5.377575339,Virus
6592,-0.502108883,5.606244332,Virus
8375,-0.501970259,6.06146575,Virus
8578,-0.501958487,6.130169628,Virus
6781,-0.501907467,5.685620796,Virus
7000,-0.501522755,5.741021195,Virus
2330,-0.501259199,5.471571445,Host
3970,-0.501232948,5.681638966,Host
6202,-0.50104969,5.38492943,Virus
2249,-0.501032104,5.905092012,Host
6982,-0.500988116,5.741021195,Virus
6170,-0.500932616,5.377575339,Virus
3013,-0.500510827,5.87413609,Host
2264,-0.500399466,5.471571445,Host
2326,-0.500358081,5.471571445,Host
8383,-0.500353008,6.06146575,Virus
2543,-0.500350402,5.377575339,Host
6977,-0.500275146,5.741021195,Virus
2900,-0.500245426,5.87413609,Host
7011,-0.500234559,5.741021195,Virus
1316,-0.500201919,5.685620796,Host
4008,-0.499786187,5.681638966,Host
6622,-0.499622462,5.606244332,Virus
4303,-0.499262923,5.606244332,Host
3901,-0.498905699,5.681638966,Host
6983,-0.498834068,5.741021195,Virus
3899,-0.498811621,5.681638966,Host
6058,-0.498504086,5.293718207,Virus
4037,-0.498413719,5.681638966,Host
6974,-0.498250217,5.741021195,Virus
8623,-0.4974994,6.130169628,Virus
7394,-0.497281075,5.859208834,Virus
6789,-0.49725098,5.685620796,Virus
2109,-0.497160196,5.905092012,Host
4004,-0.497107431,5.681638966,Host
6964,-0.497100771,5.741021195,Virus
6995,-0.496967123,5.741021195,Virus
6629,-0.496700028,5.606244332,Virus
3968,-0.496307412,5.681638966,Host
6819,-0.496305018,5.685620796,Virus
6578,-0.496076458,5.606244332,Virus
7873,-0.495936724,5.979741608,Virus
6623,-0.495776967,5.606244332,Virus
7012,-0.4956963,5.741021195,Virus
8592,-0.495691776,6.130169628,Virus
8577,-0.495509039,6.130169628,Virus
902,-0.49549503,5.685620796,Host
6799,-0.495470578,5.685620796,Virus
8583,-0.495404811,6.130169628,Virus
6051,-0.495214287,5.293718207,Virus
4420,-0.495169184,5.606244332,Host
7403,-0.49509069,5.859208834,Virus
6624,-0.495008451,5.606244332,Virus
3833,-0.494934464,5.681638966,Host
2260,-0.494927404,5.471571445,Host
3870,-0.494807469,5.681638966,Host
6632,-0.494804435,5.606244332,Virus
3511,-0.494572417,5.531920888,Host
8590,-0.494524861,6.130169628,Virus
6798,-0.494516497,5.685620796,Virus
2245,-0.494199685,5.905092012,Host
6813,-0.494153924,5.685620796,Virus
6975,-0.494008339,5.741021195,Virus
6630,-0.493454004,5.606244332,Virus
985,-0.493414663,5.685620796,Host
7889,-0.493303095,5.979741608,Virus
4060,-0.493292269,5.979741608,Host
4028,-0.493123129,5.979741608,Host
3513,-0.493042108,5.531920888,Host
7903,-0.492917693,5.979741608,Virus
6059,-0.492913791,5.293718207,Virus
3934,-0.492498957,5.681638966,Host
6631,-0.492487898,5.606244332,Virus
3853,-0.492430697,5.979741608,Host
8587,-0.492429016,6.130169628,Virus
3936,-0.492362206,5.681638966,Host
8404,-0.492134787,6.06146575,Virus
3829,-0.492052768,5.681638966,Host
6969,-0.492027767,5.741021195,Virus
7379,-0.491991403,5.859208834,Virus
3795,-0.491848881,5.681638966,Host
8567,-0.491689657,6.130169628,Virus
6800,-0.491603371,5.685620796,Virus
2243,-0.491262307,5.905092012,Host
3906,-0.491014177,5.681638966,Host
3626,-0.490959987,5.293718207,Host
1399,-0.490591453,5.685620796,Host
2391,-0.49056798,6.06146575,Host
1236,-0.490485779,5.685620796,Host
6050,-0.490377148,5.293718207,Virus
1068,-0.490334606,5.685620796,Host
2112,-0.490314291,5.905092012,Host
6581,-0.49018471,5.606244332,Virus
6962,-0.490095531,5.741021195,Virus
6996,-0.489904585,5.741021195,Virus
6965,-0.489817938,5.741021195,Virus
6172,-0.489756126,5.377575339,Virus
2250,-0.489701535,5.905092012,Host
6805,-0.489501633,5.685620796,Virus
2259,-0.489268532,5.471571445,Host
2263,-0.489242885,5.471571445,Host
8586,-0.489210458,6.130169628,Virus
815,-0.489055469,5.685620796,Host
7018,-0.488888878,5.741021195,Virus
8403,-0.488814043,6.06146575,Virus
2544,-0.488800568,5.377575339,Host
3890,-0.488745995,5.979741608,Host
7904,-0.488674509,5.979741608,Virus
7902,-0.48864412,5.979741608,Virus
6811,-0.48849956,5.685620796,Virus
3975,-0.488376299,5.681638966,Host
3546,-0.488327235,5.293718207,Host
2248,-0.488088711,5.905092012,Host
3791,-0.488076118,5.681638966,Host
8571,-0.487695816,6.130169628,Virus
3752,-0.487662044,5.293718207,Host
2388,-0.487445786,6.06146575,Host
2261,-0.486894235,5.471571445,Host
3866,-0.486892115,5.681638966,Host
6207,-0.486868197,5.38492943,Virus
6803,-0.48679551,5.685620796,Virus
7898,-0.486554745,5.979741608,Virus
2389,-0.486441518,6.06146575,Host
2107,-0.486395272,5.905092012,Host
8570,-0.486170805,6.130169628,Virus
7905,-0.486058107,5.979741608,Virus
6794,-0.48566373,5.685620796,Virus
7010,-0.485644855,5.741021195,Virus
1398,-0.48529695,5.685620796,Host
2265,-0.484880814,5.471571445,Host
8576,-0.484710266,6.130169628,Virus
6149,-0.48444911,5.377575339,Virus
7369,-0.48437412,5.859208834,Virus
6583,-0.484076022,5.606244332,Virus
7013,-0.484057763,5.741021195,Virus
6582,-0.48388427,5.606244332,Virus
8574,-0.48339465,6.130169628,Virus
7866,-0.483182728,5.979741608,Virus
6796,-0.483147657,5.685620796,Virus
1400,-0.482889651,5.685620796,Host
3539,-0.482808098,5.293718207,Host
8402,-0.482749994,6.06146575,Virus
1317,-0.482621146,5.685620796,Host
8591,-0.482607634,6.130169628,Virus
6779,-0.482535422,5.685620796,Virus
3941,-0.482371646,5.681638966,Host
6966,-0.482274182,5.741021195,Virus
3014,-0.48225489,5.87413609,Host
6032,-0.482057173,5.293718207,Virus
6830,-0.481872303,5.685620796,Virus
6831,-0.481822281,5.685620796,Virus
6025,-0.481776189,5.293718207,Virus
4005,-0.48168378,5.681638966,Host
2958,-0.481661189,5.87413609,Host
6584,-0.481407089,5.606244332,Virus
2901,-0.481367394,5.87413609,Host
6997,-0.481343168,5.741021195,Virus
2247,-0.48116843,5.905092012,Host
2386,-0.480957202,6.06146575,Host
6832,-0.48077738,5.685620796,Virus
8569,-0.480770922,6.130169628,Virus
2410,-0.480742199,5.377575339,Host
6186,-0.480624195,5.377575339,Virus
3902,-0.480601698,5.681638966,Host
1156,-0.480588649,5.685620796,Host
2387,-0.480570535,6.06146575,Host
6994,-0.480558596,5.741021195,Virus
2328,-0.480199923,5.471571445,Host
6821,-0.480197666,5.685620796,Virus
7901,-0.480133389,5.979741608,Virus
8585,-0.479820957,6.130169628,Virus
6773,-0.479809004,5.685620796,Virus
6512,-0.479648029,5.545472935,Virus
3971,-0.479436973,5.681638966,Host
7024,-0.47922119,5.741021195,Virus
2723,-0.479113883,5.87413609,Host
2106,-0.478822942,5.905092012,Host
4038,-0.478743415,5.681638966,Host
7351,-0.478586934,5.859208834,Virus
3815,-0.478457688,5.979741608,Host
6770,-0.478446499,5.685620796,Virus
6783,-0.478187486,5.685620796,Virus
6029,-0.477765141,5.293718207,Virus
2108,-0.477029854,5.905092012,Host
1254,-0.476887146,5.859208834,Host
1155,-0.476671925,5.685620796,Host
1008,-0.476204203,5.859208834,Host
3792,-0.47587722,5.681638966,Host
2538,-0.475388366,5.377575339,Host
7020,-0.47538147,5.741021195,Virus
4002,-0.475368915,5.681638966,Host
3937,-0.47528132,5.681638966,Host
2110,-0.475107524,5.905092012,Host
3830,-0.475055169,5.681638966,Host
7370,-0.474757504,5.859208834,Virus
1157,-0.474613205,5.685620796,Host
7387,-0.474594598,5.859208834,Virus
3961,-0.474403282,5.979741608,Host
6782,-0.47388002,5.685620796,Virus
2783,-0.473597111,5.87413609,Host
6998,-0.473577132,5.741021195,Virus
8575,-0.473502221,6.130169628,Virus
7014,-0.473315646,5.741021195,Virus
904,-0.472975806,5.685620796,Host
6967,-0.472760743,5.741021195,Virus
6031,-0.472575524,5.293718207,Virus
3827,-0.472380411,5.681638966,Host
753,-0.472374824,5.859208834,Host
3995,-0.472223085,5.979741608,Host
3754,-0.47217817,5.293718207,Host
1153,-0.472158764,5.685620796,Host
6804,-0.471785747,5.685620796,Virus
3712,-0.471479529,5.293718207,Host
6784,-0.471281143,5.685620796,Virus
6961,-0.471194884,5.741021195,Virus
7377,-0.471178156,5.859208834,Virus
3867,-0.470545191,5.681638966,Host
3789,-0.470252038,5.681638966,Host
2475,-0.469959997,5.377575339,Host
6508,-0.469421529,5.545472935,Virus
903,-0.469362459,5.685620796,Host
905,-0.469286024,5.685620796,Host
2111,-0.468977806,5.905092012,Host
7399,-0.468765012,5.859208834,Virus
987,-0.468135073,5.685620796,Host
6147,-0.468113889,5.377575339,Virus
7871,-0.467977917,5.979741608,Virus
1238,-0.467651638,5.685620796,Host
7023,-0.467623357,5.741021195,Virus
6826,-0.467258765,5.685620796,Virus
2385,-0.467235405,6.06146575,Host
3864,-0.467088052,5.681638966,Host
7401,-0.466933516,5.859208834,Virus
7015,-0.466881948,5.741021195,Virus
6778,-0.466510647,5.685620796,Virus
7009,-0.466464861,5.741021195,Virus
3972,-0.465883632,5.681638966,Host
7858,-0.465855146,5.979741608,Virus
2724,-0.465854359,5.87413609,Host
6787,-0.465808914,5.685620796,Virus
3751,-0.465659012,5.293718207,Host
6791,-0.465518302,5.685620796,Virus
7870,-0.465510662,5.979741608,Virus
6999,-0.465504567,5.741021195,Virus
2453,-0.465477541,6.06146575,Host
7872,-0.465454343,5.979741608,Virus
3938,-0.465414456,5.681638966,Host
3903,-0.465377104,5.681638966,Host
2452,-0.46526914,6.06146575,Host
8398,-0.46468096,6.06146575,Virus
3750,-0.464517146,5.293718207,Host
7378,-0.463615037,5.859208834,Virus
3969,-0.463268377,5.681638966,Host
2390,-0.462989471,6.06146575,Host
3753,-0.462983308,5.293718207,Host
1237,-0.46293295,5.685620796,Host
4255,-0.462810057,6.130169628,Host
1239,-0.462744065,5.685620796,Host
6786,-0.462529723,5.685620796,Virus
6507,-0.462419516,5.545472935,Virus
3755,-0.462182445,5.293718207,Host
2455,-0.462165851,6.06146575,Host
1319,-0.462110436,5.685620796,Host
3900,-0.462084787,5.681638966,Host
8397,-0.461733613,6.06146575,Virus
6788,-0.461583731,5.685620796,Virus
6790,-0.461109714,5.685620796,Virus
7385,-0.461039512,5.859208834,Virus
7022,-0.461016972,5.741021195,Virus
7869,-0.460829952,5.979741608,Virus
6792,-0.460706237,5.685620796,Virus
7355,-0.460575757,5.859208834,Virus
7874,-0.459757509,5.979741608,Virus
6807,-0.45971138,5.685620796,Virus
6815,-0.459571787,5.685620796,Virus
4257,-0.459565997,6.130169628,Host
2451,-0.459285071,6.06146575,Host
2842,-0.459243709,5.87413609,Host
1320,-0.458814294,5.685620796,Host
6816,-0.458597377,5.685620796,Virus
3935,-0.458468064,5.681638966,Host
8393,-0.458305949,6.06146575,Virus
6814,-0.458262154,5.685620796,Virus
7402,-0.458246724,5.859208834,Virus
4090,-0.45824262,6.130169628,Host
6818,-0.458189064,5.685620796,Virus
1394,-0.45818339,5.685620796,Host
6808,-0.458087874,5.685620796,Virus
1318,-0.458084824,5.685620796,Host
3756,-0.457511313,5.293718207,Host
6776,-0.457093033,5.685620796,Virus
6151,-0.457059948,5.377575339,Virus
4150,-0.457053968,6.130169628,Host
4256,-0.456916296,6.130169628,Host
6506,-0.456621743,5.545472935,Virus
6993,-0.456410402,5.741021195,Virus
2450,-0.456282478,6.06146575,Host
2784,-0.456175965,5.87413609,Host
8400,-0.455887058,6.06146575,Virus
6775,-0.455876733,5.685620796,Virus
7021,-0.455753444,5.741021195,Virus
6028,-0.455645506,5.293718207,Virus
7375,-0.455409489,5.859208834,Virus
6806,-0.455380041,5.685620796,Virus
6133,-0.455054136,5.377575339,Virus
3711,-0.454948542,5.293718207,Host
4006,-0.454841943,5.681638966,Host
6802,-0.454663741,5.685620796,Virus
7906,-0.454226769,5.979741608,Virus
3831,-0.454150064,5.681638966,Host
1396,-0.453174259,5.685620796,Host
6774,-0.452608402,5.685620796,Virus
6179,-0.452395252,5.377575339,Virus
7863,-0.45225862,5.979741608,Virus
4279,-0.451975132,6.130169628,Host
7862,-0.451369025,5.979741608,Virus
6823,-0.451192346,5.685620796,Virus
1314,-0.450980729,5.685620796,Host
2600,-0.450595867,5.87413609,Host
1235,-0.450580589,5.685620796,Host
7880,-0.450531109,5.979741608,Virus
2412,-0.450395068,5.377575339,Host
6822,-0.450342849,5.685620796,Virus
3868,-0.450108325,5.681638966,Host
1151,-0.450090569,5.685620796,Host
3793,-0.450078942,5.681638966,Host
6824,-0.449889094,5.685620796,Virus
7879,-0.449882452,5.979741608,Virus
7890,-0.449391672,5.979741608,Virus
7864,-0.449028291,5.979741608,Virus
8399,-0.44867471,6.06146575,Virus
6150,-0.448272614,5.377575339,Virus
6812,-0.448214829,5.685620796,Virus
4151,-0.448047925,6.130169628,Host
4091,-0.447702643,6.130169628,Host
6780,-0.447589979,5.685620796,Virus
7878,-0.447206794,5.979741608,Virus
6511,-0.447084271,5.545472935,Virus
6152,-0.446533279,5.377575339,Virus
3749,-0.44608628,5.293718207,Host
6510,-0.446074616,5.545472935,Virus
6505,-0.445849928,5.545472935,Virus
6509,-0.445560388,5.545472935,Virus
2454,-0.444642425,6.06146575,Host
7363,-0.443959078,5.859208834,Virus
6810,-0.443928439,5.685620796,Virus
8395,-0.443721164,6.06146575,Virus
3714,-0.443437548,5.293718207,Host
4364,-0.443410351,5.606244332,Host
6828,-0.443345884,5.685620796,Virus
1334,-0.443197543,5.859208834,Host
4149,-0.443177166,6.130169628,Host
2843,-0.44275604,5.87413609,Host
816,-0.442618984,5.685620796,Host
7910,-0.442524355,5.979741608,Virus
7877,-0.442475834,5.979741608,Virus
7386,-0.442124527,5.859208834,Virus
4401,-0.442100842,5.606244332,Host
4280,-0.44207969,6.130169628,Host
3973,-0.441900968,5.681638966,Host
7911,-0.441616592,5.979741608,Virus
1004,-0.441214051,5.859208834,Host
899,-0.441206936,5.685620796,Host
3713,-0.441121284,5.293718207,Host
3715,-0.440897724,5.293718207,Host
4344,-0.440414458,5.606244332,Host
7383,-0.43982274,5.859208834,Virus
6026,-0.439720083,5.293718207,Virus
6027,-0.439632677,5.293718207,Virus
7359,-0.43949742,5.859208834,Virus
6141,-0.439396034,5.377575339,Virus
7861,-0.439326913,5.979741608,Virus
901,-0.438791082,5.685620796,Host
4323,-0.43842285,5.606244332,Host
7912,-0.438406139,5.979741608,Virus
4363,-0.438366401,5.606244332,Host
3904,-0.438358031,5.681638966,Host
3710,-0.438257222,5.293718207,Host
7895,-0.43801211,5.979741608,Virus
989,-0.437981175,5.685620796,Host
2183,-0.437831946,6.06146575,Host
1091,-0.437580807,5.859208834,Host
7896,-0.437400894,5.979741608,Virus
3716,-0.437035022,5.293718207,Host
988,-0.43685627,5.685620796,Host
7894,-0.436582579,5.979741608,Virus
3939,-0.436517239,5.681638966,Host
1233,-0.436178761,5.685620796,Host
4433,-0.436012067,5.606244332,Host
1250,-0.435996471,5.859208834,Host
1005,-0.435571695,5.859208834,Host
4434,-0.435477994,5.606244332,Host
1003,-0.435117994,5.859208834,Host
4121,-0.434992306,6.130169628,Host
